(city,org)	1320
(city,part)	2127
(city,people)	3537
(city,population)	5453
(city,press)	878
(city,school)	1969
(city,september)	1324
(city,south)	2688
(city,state)	3177
(city,states)	3086
(city,three)	1381
(city,through)	1523
(city,time)	1915
(city,town)	2751
(city,two)	2799
(city,united)	3674
(city,university)	2067
(city,war)	1517
(city,world)	2146
(city,year)	1771
(city,years)	2665
(city,york)	4594
(county,age)	1673
(county,american)	1388
(county,april)	639
(county,area)	3272
(county,both)	459
(county,century)	439
(county,city)	5521
(county,county)	40440
(county,december)	623
(county,early)	552
(county,film)	124
(county,first)	1307
(county,high)	672
(county,history)	2049
(county,including)	803
(county,january)	635
(county,john)	879
(county,july)	544
(county,june)	527
(county,known)	542
(county,life)	291
(county,made)	345
(county,march)	667
(county,national)	1691
(county,news)	526
(county,north)	3153
(county,november)	566
(county,october)	405
(county,org)	1021
(county,part)	1596
(county,people)	1884
(county,population)	3273
(county,press)	237
(county,school)	1853
(county,september)	455
(county,south)	2628
(county,state)	4446
(county,states)	3304
(county,three)	632
(county,through)	739
(county,time)	595
(county,town)	4028
(county,two)	1157
(county,united)	3230
(county,university)	909
(county,war)	1189
(county,world)	351
(county,year)	776
(county,years)	1067
(county,york)	1556
(december,age)	305
(december,american)	1295
(december,april)	1616
(december,area)	431
(december,both)	596
(december,century)	386
(december,city)	1103
(december,county)	623
(december,december)	7092
(december,early)	697
(december,film)	764
(december,first)	2265
(december,high)	546
(december,history)	973
(december,including)	662
(december,january)	2249
(december,john)	1023
(december,july)	1504
(december,june)	1495
(december,known)	711
(december,life)	699
(december,made)	758
(december,march)	1824
(december,national)	1028
(december,news)	2098
(december,north)	581
(december,november)	2057
(december,october)	1780
(december,org)	1503
(december,part)	691
(december,people)	966
(december,population)	343
(december,press)	716
(december,school)	520
(december,september)	1492
(december,south)	636
(december,state)	967
(december,states)	889
(december,three)	785
(december,through)	684
(december,time)	1391
(december,town)	309
(december,two)	1460
(december,united)	1217
(december,university)	770
(december,war)	940
(december,world)	1258
(december,year)	1212
(december,years)	958
(december,york)	1091
(early,age)	832
(early,american)	1194
(early,april)	789
(early,area)	847
(early,both)	1135
(early,century)	3171
(early,city)	1136
(early,county)	552
(early,december)	697
(early,early)	3300
(early,film)	711
(early,first)	3624
(early,high)	883
(early,history)	2276
(early,including)	1139
(early,january)	745
(early,john)	1127
(early,july)	718
(early,june)	697
(early,known)	1797
(early,life)	2147
(early,made)	1297
(early,march)	803
(early,national)	755
(early,news)	560
(early,north)	725
(early,november)	669
(early,october)	685
(early,org)	760
(early,part)	1227
(early,people)	934
(early,population)	374
(early,press)	822
(early,school)	843
(early,september)	682
(early,south)	704
(early,state)	857
(early,states)	819
(early,three)	1075
(early,through)	1114
(early,time)	2175
(early,town)	703
(early,two)	2120
(early,united)	797
(early,university)	1111
(early,war)	1233
(early,world)	1365
(early,year)	1076
(early,years)	1982
(early,york)	971
(film,age)	289
(film,american)	2761
(film,april)	710
(film,area)	215
(film,both)	773
(film,century)	353
(film,city)	709
(film,county)	124
(film,december)	764
(film,early)	711
(film,film)	18854
(film,first)	2720
(film,high)	481
(film,history)	686
(film,including)	926
(film,january)	774
(film,john)	1340
(film,july)	824
(film,june)	646
(film,known)	762
(film,life)	1339
(film,made)	1533
(film,march)	728
(film,national)	800
(film,news)	907
(film,north)	341
(film,november)	656
(film,october)	796
(film,org)	713
(film,part)	863
(film,people)	984
(film,population)	34
(film,press)	571
(film,school)	447
(film,september)	747
(film,south)	310
(film,state)	282
(film,states)	596
(film,three)	856
(film,through)	610
(film,time)	1796
(film,town)	281
(film,two)	1547
(film,united)	698
(film,university)	527
(film,war)	715
(film,world)	1289
(film,year)	1382
(film,years)	922
(film,york)	1272
(first,age)	1306
(first,american)	3290
(first,april)	2580
(first,area)	1791
(first,both)	3283
(first,century)	3528
(first,city)	3395
(first,county)	1307
(first,december)	2265
(first,early)	3624
(first,film)	2720
(first,first)	19624
(first,high)	2129
(first,history)	4676
(first,including)	2558
(first,january)	2467
(first,john)	3172
(first,july)	2439
(first,june)	2380
(first,known)	3876
(first,life)	2706
(first,made)	4038
(first,march)	2517
(first,national)	2675
(first,news)	2212
(first,north)	1845
(first,november)	2283
(first,october)	2432
(first,org)	1848
(first,part)	3233
(first,people)	2420
(first,population)	775
(first,press)	1711
(first,school)	2125
(first,september)	2489
(first,south)	1920
(first,state)	2675
(first,states)	2621
(first,three)	4465
(first,through)	2975
(first,time)	7902
(first,town)	1768
(first,two)	8496
(first,united)	3089
(first,university)	2889
(first,war)	4145
(first,world)	5476
(first,year)	4709
(first,years)	4725
(first,york)	2278
(high,age)	486
(high,american)	838
(high,april)	738
(high,area)	1034
(high,both)	1278
(high,century)	569
(high,city)	1310
(high,county)	672
(high,december)	546
(high,early)	883
(high,film)	481
(high,first)	2129
(high,high)	7732
(high,history)	767
(high,including)	1105
(high,january)	710
(high,john)	639
(high,july)	725
(high,june)	556
(high,known)	1349
(high,life)	800
(high,made)	1228
(high,march)	698
(high,national)	969
(high,news)	680
(high,north)	881
(high,november)	580
(high,october)	559
(high,org)	1004
(high,part)	972
(high,people)	1033
(high,population)	440
(high,press)	502
(high,school)	7965
(high,september)	598
(high,south)	883
(high,state)	1060
(high,states)	751
(high,three)	1219
(high,through)	1322
(high,time)	1924
(high,town)	629
(high,two)	2421
(high,united)	754
(high,university)	1071
(high,war)	690
(high,world)	1237
(high,year)	1058
(high,years)	1119
(high,york)	602
(history,age)	953
(history,american)	2299
(history,april)	1184
(history,area)	1446
(history,both)	1186
(history,century)	2435
(history,city)	2599
(history,county)	2049
(history,december)	973
(history,early)	2276
(history,film)	686
(history,first)	4676
(history,high)	767
(history,history)	10544
(history,including)	1212
(history,january)	1101
(history,john)	2097
(history,july)	990
(history,june)	996
(history,known)	1787
(history,life)	1255
(history,made)	1161
(history,march)	1158
(history,national)	1812
(history,news)	883
(history,north)	1338
(history,november)	926
(history,october)	961
(history,org)	2194
(history,part)	1549
(history,people)	1813
(history,population)	777
(history,press)	2899
(history,school)	1057
(history,september)	1071
(history,south)	1201
(history,state)	1740
(history,states)	1834
(history,three)	1200
(history,through)	1271
(history,time)	2416
(history,town)	1463
(history,two)	2099
(history,united)	1841
(history,university)	3421
(history,war)	2242
(history,world)	2660
(history,year)	1276
(history,years)	1852
(history,york)	1725
(including,age)	3126
(including,american)	1168
(including,april)	815
(including,area)	960
(including,both)	1265
(including,century)	916
(including,city)	1947
(including,county)	803
(including,december)	662
(including,early)	1139
(including,film)	926
(including,first)	2558
(including,high)	1105
(including,history)	1212
(including,including)	2380
(including,january)	757
(including,john)	1016
(including,july)	699
(including,june)	714
(including,known)	1540
(including,life)	997
(including,made)	1258
(including,march)	772
(including,national)	1165
(including,news)	795
(including,north)	861
(including,november)	614
(including,october)	687
(including,org)	1031
(including,part)	1170
(including,people)	1199
(including,population)	1790
(including,press)	594
(including,school)	791
(including,september)	762
(including,south)	836
(including,state)	1114
(including,states)	996
(including,three)	1305
(including,through)	1233
(including,time)	1960
(including,town)	882
(including,two)	2296
(including,united)	1053
(including,university)	1086
(including,war)	1241
(including,world)	1682
(including,year)	1099
(including,years)	1294
(including,york)	729
(january,age)	316
(january,american)	1538
(january,april)	1719
(january,area)	505
(january,both)	699
(january,century)	457
(january,city)	1320
(january,county)	635
(january,december)	2249
(january,early)	745
(january,film)	774
(january,first)	2467
(january,high)	710
(january,history)	1101
(january,including)	757
(january,january)	8886
(january,john)	1156
(january,july)	1545
(january,june)	1553
(january,known)	714
(january,life)	797
(january,made)	827
(january,march)	2108
(january,national)	1121
(january,news)	2269
(january,north)	685
(january,november)	1663
(january,october)	1575
(january,org)	1559
(january,part)	813
(january,people)	964
(january,population)	421
(january,press)	727
(january,school)	547
(january,september)	1627
(january,south)	667
