(city,two)	1354
(city,united)	1459
(city,university)	981
(city,war)	689
(city,world)	1004
(city,year)	873
(city,years)	800
(city,york)	3400
(county,age)	758
(county,american)	648
(county,april)	297
(county,area)	1766
(county,both)	226
(county,century)	221
(county,city)	2996
(county,county)	20926
(county,december)	299
(county,early)	250
(county,film)	47
(county,first)	649
(county,high)	301
(county,history)	1087
(county,including)	304
(county,january)	339
(county,john)	471
(county,july)	280
(county,june)	268
(county,known)	257
(county,life)	167
(county,made)	171
(county,march)	321
(county,national)	827
(county,news)	239
(county,north)	1756
(county,november)	287
(county,october)	191
(county,org)	503
(county,part)	867
(county,people)	1129
(county,population)	1665
(county,press)	103
(county,school)	954
(county,september)	218
(county,south)	1411
(county,state)	2385
(county,states)	741
(county,three)	321
(county,through)	382
(county,time)	294
(county,town)	2350
(county,two)	571
(county,united)	1656
(county,university)	428
(county,war)	555
(county,world)	148
(county,year)	379
(county,years)	298
(county,york)	889
(december,age)	139
(december,american)	644
(december,april)	881
(december,area)	192
(december,both)	277
(december,century)	194
(december,city)	542
(december,county)	299
(december,december)	3816
(december,early)	350
(december,film)	361
(december,first)	1132
(december,high)	260
(december,history)	494
(december,including)	324
(december,january)	1256
(december,john)	526
(december,july)	852
(december,june)	768
(december,known)	347
(december,life)	324
(december,made)	353
(december,march)	943
(december,national)	513
(december,news)	1049
(december,north)	277
(december,november)	1094
(december,october)	928
(december,org)	843
(december,part)	328
(december,people)	464
(december,population)	190
(december,press)	359
(december,school)	233
(december,september)	777
(december,south)	305
(december,state)	474
(december,states)	372
(december,three)	326
(december,through)	322
(december,time)	685
(december,town)	150
(december,two)	695
(december,united)	486
(december,university)	343
(december,war)	444
(december,world)	567
(december,year)	609
(december,years)	429
(december,york)	611
(early,age)	461
(early,american)	570
(early,april)	356
(early,area)	417
(early,both)	558
(early,century)	2149
(early,city)	521
(early,county)	250
(early,december)	350
(early,early)	1662
(early,film)	348
(early,first)	1791
(early,high)	412
(early,history)	1304
(early,including)	585
(early,january)	337
(early,john)	545
(early,july)	360
(early,june)	344
(early,known)	905
(early,life)	1580
(early,made)	669
(early,march)	389
(early,national)	367
(early,news)	216
(early,north)	312
(early,november)	309
(early,october)	347
(early,org)	359
(early,part)	612
(early,people)	456
(early,population)	164
(early,press)	370
(early,school)	351
(early,september)	360
(early,south)	309
(early,state)	374
(early,states)	337
(early,three)	476
(early,through)	558
(early,time)	1068
(early,town)	325
(early,two)	987
(early,united)	262
(early,university)	385
(early,war)	563
(early,world)	639
(early,year)	498
(early,years)	1196
(early,york)	416
(film,age)	139
(film,american)	1545
(film,april)	346
(film,area)	110
(film,both)	387
(film,century)	174
(film,city)	317
(film,county)	47
(film,december)	361
(film,early)	348
(film,film)	9780
(film,first)	1468
(film,high)	237
(film,history)	353
(film,including)	498
(film,january)	387
(film,john)	673
(film,july)	370
(film,june)	324
(film,known)	412
(film,life)	632
(film,made)	852
(film,march)	335
(film,national)	456
(film,news)	443
(film,north)	179
(film,november)	304
(film,october)	374
(film,org)	337
(film,part)	436
(film,people)	445
(film,population)	13
(film,press)	225
(film,school)	212
(film,september)	356
(film,south)	151
(film,state)	135
(film,states)	194
(film,three)	422
(film,through)	307
(film,time)	878
(film,town)	135
(film,two)	755
(film,united)	276
(film,university)	239
(film,war)	325
(film,world)	639
(film,year)	741
(film,years)	450
(film,york)	630
(first,age)	670
(first,american)	1714
(first,april)	1314
(first,area)	881
(first,both)	1611
(first,century)	1891
(first,city)	1634
(first,county)	649
(first,december)	1132
(first,early)	1791
(first,film)	1468
(first,first)	9904
(first,high)	1019
(first,history)	2317
(first,including)	1251
(first,january)	1239
(first,john)	1606
(first,july)	1194
(first,june)	1120
(first,known)	2028
(first,life)	1321
(first,made)	2062
(first,march)	1266
(first,national)	1371
(first,news)	999
(first,north)	918
(first,november)	1150
(first,october)	1244
(first,org)	763
(first,part)	1603
(first,people)	1137
(first,population)	339
(first,press)	802
(first,school)	1043
(first,september)	1276
(first,south)	969
(first,state)	1333
(first,states)	996
(first,three)	2353
(first,through)	1463
(first,time)	4549
(first,town)	903
(first,two)	4489
(first,united)	1345
(first,university)	1316
(first,war)	1872
(first,world)	2937
(first,year)	2499
(first,years)	2340
(first,york)	1090
(high,age)	214
(high,american)	369
(high,april)	327
(high,area)	512
(high,both)	652
(high,century)	276
(high,city)	591
(high,county)	301
(high,december)	260
(high,early)	412
(high,film)	237
(high,first)	1019
(high,high)	3426
(high,history)	361
(high,including)	585
(high,january)	342
(high,john)	298
(high,july)	374
(high,june)	252
(high,known)	722
(high,life)	397
(high,made)	620
(high,march)	316
(high,national)	473
(high,news)	287
(high,north)	412
(high,november)	260
(high,october)	260
(high,org)	449
(high,part)	445
(high,people)	490
(high,population)	225
(high,press)	204
(high,school)	5824
(high,september)	275
(high,south)	427
(high,state)	477
(high,states)	326
(high,three)	605
(high,through)	654
(high,time)	930
(high,town)	272
(high,two)	1161
(high,united)	271
(high,university)	403
(high,war)	315
(high,world)	555
(high,year)	522
(high,years)	536
(high,york)	288
(history,age)	460
(history,american)	1344
(history,april)	613
(history,area)	746
(history,both)	559
(history,century)	1194
(history,city)	1260
(history,county)	1087
(history,december)	494
(history,early)	1304
(history,film)	353
(history,first)	2317
(history,high)	361
(history,history)	6058
(history,including)	616
(history,january)	574
(history,john)	1061
(history,july)	482
(history,june)	509
(history,known)	844
(history,life)	640
(history,made)	548
(history,march)	589
(history,national)	932
(history,news)	418
(history,north)	646
(history,november)	486
(history,october)	453
(history,org)	1254
(history,part)	738
(history,people)	930
(history,population)	429
(history,press)	1267
(history,school)	519
(history,september)	534
(history,south)	566
(history,state)	869
(history,states)	689
(history,three)	565
(history,through)	635
(history,time)	1217
(history,town)	707
(history,two)	946
(history,united)	767
(history,university)	1624
(history,war)	1083
(history,world)	1317
(history,year)	622
(history,years)	890
(history,york)	903
(including,age)	1422
(including,american)	567
(including,april)	378
(including,area)	515
(including,both)	660
(including,century)	442
(including,city)	757
(including,county)	304
(including,december)	324
(including,early)	585
(including,film)	498
(including,first)	1251
(including,high)	585
(including,history)	616
(including,including)	1228
(including,january)	368
(including,john)	541
(including,july)	337
(including,june)	334
(including,known)	828
(including,life)	496
(including,made)	649
(including,march)	361
(including,national)	616
(including,news)	373
(including,north)	415
(including,november)	271
(including,october)	306
(including,org)	439
(including,part)	598
(including,people)	672
(including,population)	1549
(including,press)	282
(including,school)	347
(including,september)	351
(including,south)	423
(including,state)	555
(including,states)	429
(including,three)	723
(including,through)	671
(including,time)	993
(including,town)	328
(including,two)	1206
(including,united)	460
(including,university)	501
(including,war)	628
(including,world)	828
(including,year)	577
(including,years)	651
(including,york)	371
(january,age)	162
(january,american)	939
(january,april)	882
(january,area)	259
(january,both)	316
(january,century)	233
(january,city)	632
(january,county)	339
(january,december)	1256
(january,early)	337
(january,film)	387
(january,first)	1239
(january,high)	342
(january,history)	574
(january,including)	368
(january,january)	4532
(january,john)	575
(january,july)	832
(january,june)	832
(january,known)	319
(january,life)	366
(january,made)	405
(january,march)	1130
(january,national)	567
(january,news)	1187
(january,north)	288
(january,november)	892
(january,october)	837
(january,org)	878
(january,part)	379
(january,people)	445
(january,population)	200
(january,press)	334
(january,school)	249
(january,september)	880
(january,south)	321
(january,state)	532
(january,states)	393
(january,three)	324
(january,through)	328
(january,time)	707
(january,town)	209
(january,two)	710
(january,united)	514
(january,university)	479
(january,war)	446
(january,world)	597
(january,year)	748
(january,years)	469
(january,york)	585
(john,age)	224
(john,american)	1358
(john,april)	512
(john,area)	204
(john,both)	448
(john,century)	624
(john,city)	601
(john,county)	471
(john,december)	526
(john,early)	545
(john,film)	673
(john,first)	1606
(john,high)	298
(john,history)	1061
(john,including)	541
(john,january)	575
(john,john)	8502
(john,july)	507
(john,june)	547
(john,known)	587
(john,life)	755
(john,made)	477
(john,march)	635
(john,national)	565
(john,news)	399
(john,north)	468
(john,november)	516
(john,october)	517
(john,org)	492
(john,part)	457
(john,people)	593
(john,population)	88
(john,press)	923
(john,school)	471
(john,september)	482
(john,south)	417
(john,state)	620
(john,states)	492
(john,three)	538
(john,through)	423
(john,time)	897
(john,town)	325
(john,two)	924
(john,united)	668
(john,university)	1027
(john,war)	742
(john,world)	692
(john,year)	565
(john,years)	669
(john,york)	1045
(july,age)	154
(july,american)	656
(july,april)	961
(july,area)	214
(july,both)	318
(july,century)	181
(july,city)	583
(july,county)	280
(july,december)	852
(july,early)	360
(july,film)	370
(july,first)	1194
(july,high)	374
(july,history)	482
(july,including)	337
(july,january)	832
(july,john)	507
(july,july)	3886
(july,june)	1353
(july,known)	350
(july,life)	348
(july,made)	415
(july,march)	884
(july,national)	503
