(both,state)	1849
(both,states)	1622
(both,three)	2262
(both,through)	2359
(both,time)	3752
(both,town)	754
(both,two)	5867
(both,united)	1594
(both,university)	1533
(both,war)	2005
(both,world)	2530
(both,year)	1749
(both,years)	2099
(both,york)	1131
(century,age)	777
(century,american)	1664
(century,april)	723
(century,area)	1525
(century,both)	1549
(century,century)	10504
(century,city)	2591
(century,county)	662
(century,december)	624
(century,early)	4108
(century,film)	536
(century,first)	5023
(century,high)	891
(century,history)	3620
(century,including)	1368
(century,january)	735
(century,john)	1864
(century,july)	576
(century,june)	601
(century,known)	2557
(century,life)	1388
(century,made)	1751
(century,march)	813
(century,national)	1055
(century,news)	418
(century,north)	1412
(century,november)	513
(century,october)	598
(century,org)	980
(century,part)	1980
(century,people)	2705
(century,population)	1070
(century,press)	1560
(century,school)	845
(century,september)	633
(century,south)	1317
(century,state)	1412
(century,states)	1312
(century,three)	1300
(century,through)	1548
(century,time)	2672
(century,town)	1712
(century,two)	2472
(century,united)	1101
(century,university)	1874
(century,war)	1902
(century,world)	2262
(century,year)	1225
(century,years)	1726
(century,york)	1107
(city,age)	4264
(city,american)	3493
(city,april)	2009
(city,area)	6507
(city,both)	1733
(city,century)	2591
(city,city)	38302
(city,county)	7755
(city,december)	1676
(city,early)	1807
(city,film)	1129
(city,first)	5180
(city,high)	2048
(city,history)	3845
(city,including)	3200
(city,january)	1978
(city,john)	1844
(city,july)	1822
(city,june)	1780
(city,known)	2663
(city,life)	1356
(city,made)	2147
(city,march)	1983
(city,national)	2964
(city,news)	2122
(city,north)	4099
(city,november)	1846
(city,october)	1849
(city,org)	2008
(city,part)	3088
(city,people)	4608
(city,population)	6945
(city,press)	1369
(city,school)	3017
(city,september)	2004
(city,south)	3999
(city,state)	4823
(city,states)	4977
(city,three)	2117
(city,through)	2251
(city,time)	2917
(city,town)	4168
(city,two)	4604
(city,united)	5455
(city,university)	3161
(city,war)	2391
(city,world)	3347
(city,year)	2682
(city,years)	4546
(city,york)	5932
(county,age)	2667
(county,american)	2067
(county,april)	970
(county,area)	4819
(county,both)	682
(county,century)	662
(county,city)	7755
(county,county)	58526
(county,december)	893
(county,early)	860
(county,film)	211
(county,first)	1980
(county,high)	1048
(county,history)	2925
(county,including)	1484
(county,january)	950
(county,john)	1356
(county,july)	841
(county,june)	792
(county,known)	861
(county,life)	435
(county,made)	750
(county,march)	1004
(county,national)	2633
(county,news)	801
(county,north)	4631
(county,november)	857
(county,october)	617
(county,org)	1457
(county,part)	2404
(county,people)	2430
(county,population)	5018
(county,press)	408
(county,school)	2828
(county,september)	724
(county,south)	3875
(county,state)	6579
(county,states)	5157
(county,three)	953
(county,through)	1132
(county,time)	914
(county,town)	5610
(county,two)	1968
(county,united)	5145
(county,university)	1344
(county,war)	1803
(county,world)	586
(county,year)	1152
(county,years)	1871
(county,york)	2275
(december,age)	460
(december,american)	1876
(december,april)	2404
(december,area)	675
(december,both)	936
(december,century)	624
(december,city)	1676
(december,county)	893
(december,december)	10046
(december,early)	1031
(december,film)	1170
(december,first)	3417
(december,high)	866
(december,history)	1485
(december,including)	1035
(december,january)	3309
(december,john)	1514
(december,july)	2164
(december,june)	2213
(december,known)	1066
(december,life)	1124
(december,made)	1123
(december,march)	2769
(december,national)	1563
(december,news)	2984
(december,north)	873
(december,november)	3000
(december,october)	2578
(december,org)	2065
(december,part)	1038
(december,people)	1486
(december,population)	535
(december,press)	1065
(december,school)	827
(december,september)	2249
(december,south)	960
(december,state)	1437
(december,states)	1417
(december,three)	1199
(december,through)	1057
(december,time)	2127
(december,town)	474
(december,two)	2249
(december,united)	1854
(december,university)	1244
(december,war)	1521
(december,world)	1965
(december,year)	1820
(december,years)	1441
(december,york)	1585
(early,age)	1231
(early,american)	1791
(early,april)	1189
(early,area)	1272
(early,both)	1701
(early,century)	4108
(early,city)	1807
(early,county)	860
(early,december)	1031
(early,early)	4692
(early,film)	1061
(early,first)	5446
(early,high)	1375
(early,history)	3196
(early,including)	1689
(early,january)	1130
(early,john)	1722
(early,july)	1042
(early,june)	1049
(early,known)	2650
(early,life)	2660
(early,made)	1921
(early,march)	1196
(early,national)	1135
(early,news)	936
(early,north)	1133
(early,november)	996
(early,october)	1053
(early,org)	1233
(early,part)	1839
(early,people)	1462
(early,population)	557
(early,press)	1335
(early,school)	1359
(early,september)	1088
(early,south)	1126
(early,state)	1332
(early,states)	1316
(early,three)	1675
(early,through)	1676
(early,time)	3291
(early,town)	1091
(early,two)	3224
(early,united)	1305
(early,university)	1779
(early,war)	1913
(early,world)	2169
(early,year)	1637
(early,years)	2752
(early,york)	1539
(film,age)	446
(film,american)	3959
(film,april)	1114
(film,area)	336
(film,both)	1139
(film,century)	536
(film,city)	1129
(film,county)	211
(film,december)	1170
(film,early)	1061
(film,film)	26968
(film,first)	4044
(film,high)	753
(film,history)	1048
(film,including)	1363
(film,january)	1165
(film,john)	2047
(film,july)	1289
(film,june)	991
(film,known)	1116
(film,life)	2042
(film,made)	2193
(film,march)	1107
(film,national)	1188
(film,news)	1423
(film,north)	528
(film,november)	1002
(film,october)	1226
(film,org)	1121
(film,part)	1290
(film,people)	1519
(film,population)	63
(film,press)	887
(film,school)	690
(film,september)	1155
(film,south)	467
(film,state)	439
(film,states)	961
(film,three)	1270
(film,through)	934
(film,time)	2775
(film,town)	432
(film,two)	2361
(film,united)	1161
(film,university)	853
(film,war)	1143
(film,world)	1940
(film,year)	2020
(film,years)	1398
(film,york)	1984
(first,age)	1928
(first,american)	4934
(first,april)	3914
(first,area)	2670
(first,both)	4926
(first,century)	5023
(first,city)	5180
(first,county)	1980
(first,december)	3417
(first,early)	5446
(first,film)	4044
(first,first)	28534
(first,high)	3247
(first,history)	6918
(first,including)	3941
(first,january)	3734
(first,john)	4813
(first,july)	3669
(first,june)	3594
(first,known)	5659
(first,life)	4130
(first,made)	5964
(first,march)	3781
(first,national)	4111
(first,news)	3573
(first,north)	2854
(first,november)	3403
(first,october)	3694
(first,org)	2949
(first,part)	4972
(first,people)	3677
(first,population)	1191
(first,press)	2769
(first,school)	3191
(first,september)	3698
(first,south)	2919
(first,state)	4023
(first,states)	4143
(first,three)	6469
(first,through)	4470
(first,time)	11202
(first,town)	2629
(first,two)	12517
(first,united)	4761
(first,university)	4480
(first,war)	6161
(first,world)	8077
(first,year)	6900
(first,years)	7037
(first,york)	3559
(high,age)	770
(high,american)	1339
(high,april)	1130
(high,area)	1560
(high,both)	1903
(high,century)	891
(high,city)	2048
(high,county)	1048
(high,december)	866
(high,early)	1375
(high,film)	753
(high,first)	3247
(high,high)	10906
(high,history)	1227
(high,including)	1652
(high,january)	1027
(high,john)	1000
(high,july)	1088
(high,june)	896
(high,known)	1973
(high,life)	1199
(high,made)	1791
(high,march)	1051
(high,national)	1513
(high,news)	1114
(high,north)	1348
(high,november)	880
(high,october)	849
(high,org)	1560
(high,part)	1535
(high,people)	1563
(high,population)	668
(high,press)	798
(high,school)	10735
(high,september)	936
(high,south)	1322
(high,state)	1670
(high,states)	1233
(high,three)	1833
(high,through)	1974
(high,time)	2855
(high,town)	944
(high,two)	3584
(high,united)	1243
(high,university)	1764
(high,war)	1096
(high,world)	1872
(high,year)	1618
(high,years)	1711
(high,york)	957
(history,age)	1342
(history,american)	3291
(history,april)	1766
(history,area)	2216
(history,both)	1797
(history,century)	3620
(history,city)	3845
(history,county)	2925
(history,december)	1485
(history,early)	3196
(history,film)	1048
(history,first)	6918
(history,high)	1227
(history,history)	14542
(history,including)	1935
(history,january)	1629
(history,john)	3085
(history,july)	1495
(history,june)	1489
(history,known)	2767
(history,life)	1935
(history,made)	1830
(history,march)	1745
(history,national)	2721
(history,news)	1337
(history,north)	2006
(history,november)	1427
(history,october)	1441
(history,org)	3068
(history,part)	2404
(history,people)	2745
(history,population)	1218
(history,press)	4274
(history,school)	1617
(history,september)	1555
(history,south)	1852
(history,state)	2625
(history,states)	2878
(history,three)	1854
(history,through)	1978
(history,time)	3662
(history,town)	2216
(history,two)	3315
(history,united)	2952
(history,university)	4960
(history,war)	3437
(history,world)	3951
(history,year)	1988
(history,years)	2779
(history,york)	2633
(including,age)	3345
(including,american)	1783
(including,april)	1258
(including,area)	1463
(including,both)	1875
(including,century)	1368
(including,city)	3200
(including,county)	1484
(including,december)	1035
(including,early)	1689
(including,film)	1363
(including,first)	3941
(including,high)	1652
(including,history)	1935
(including,including)	3410
(including,january)	1170
(including,john)	1532
(including,july)	1084
(including,june)	1118
(including,known)	2190
(including,life)	1470
(including,made)	1813
(including,march)	1204
(including,national)	1748
(including,news)	1300
(including,north)	1332
(including,november)	974
(including,october)	1089
(including,org)	1594
(including,part)	1772
(including,people)	1792
(including,population)	2043
(including,press)	936
(including,school)	1247
(including,september)	1211
(including,south)	1246
(including,state)	1771
(including,states)	1541
(including,three)	1890
(including,through)	1802
(including,time)	2895
(including,town)	1474
(including,two)	3370
(including,united)	1676
(including,university)	1700
(including,war)	1783
(including,world)	2493
(including,year)	1672
(including,years)	2258
(including,york)	1172
(january,age)	488
(january,american)	2417
(january,april)	2585
(january,area)	753
(january,both)	1091
(january,century)	735
(january,city)	1978
(january,county)	950
(january,december)	3309
(january,early)	1130
(january,film)	1165
(january,first)	3734
(january,high)	1027
(january,history)	1629
(january,including)	1170
(january,january)	12294
(january,john)	1717
(january,july)	2234
(january,june)	2334
(january,known)	1142
(january,life)	1215
(january,made)	1289
(january,march)	3089
(january,national)	1657
(january,news)	3252
(january,north)	1043
(january,november)	2445
(january,october)	2389
(january,org)	2206
(january,part)	1230
(january,people)	1478
(january,population)	657
(january,press)	1108
(january,school)	863
(january,september)	2440
(january,south)	1013
(january,state)	1638
(january,states)	1617
(january,three)	1154
(january,through)	1010
(january,time)	2319
(january,town)	618
(january,two)	2251
(january,united)	2013
(january,university)	1535
(january,war)	1518
(january,world)	2018
(january,year)	2167
(january,years)	1621
(january,york)	1588
(john,age)	726
(john,american)	3922
(john,april)	1535
(john,area)	697
(john,both)	1318
(john,century)	1864
(john,city)	1844
(john,county)	1356
(john,december)	1514
(john,early)	1722
(john,film)	2047
(john,first)	4813
(john,high)	1000
(john,history)	3085
(john,including)	1532
(john,january)	1717
(john,john)	21266
(john,july)	1568
(john,june)	1694
(john,known)	1719
(john,life)	2286
(john,made)	1598
(john,march)	1882
(john,national)	1755
(john,news)	1389
(john,north)	1416
(john,november)	1486
(john,october)	1612
(john,org)	1523
(john,part)	1460
(john,people)	1887
(john,population)	326
(john,press)	3152
(john,school)	1480
(john,september)	1409
(john,south)	1301
(john,state)	1935
(john,states)	2104
(john,three)	1704
(john,through)	1270
(john,time)	2752
(john,town)	989
(john,two)	2923
(john,united)	2523
(john,university)	3490
(john,war)	2271
(john,world)	2233
(john,year)	1728
(john,years)	2041
(john,york)	2770
(july,age)	476
(july,american)	1857
(july,april)	2598
(july,area)	731
(july,both)	1013
(july,century)	576
(july,city)	1822
(july,county)	841
(july,december)	2164
(july,early)	1042
(july,film)	1289
(july,first)	3669
(july,high)	1088
(july,history)	1495
(july,including)	1084
(july,january)	2234
(july,john)	1568
(july,july)	10320
(july,june)	3560
(july,known)	1104
(july,life)	1125
(july,made)	1233
(july,march)	2559
(july,national)	1493
(july,news)	3233
(july,north)	901
(july,november)	2025
(july,october)	2276
(july,org)	2271
(july,part)	1172
(july,people)	1510
(july,population)	652
(july,press)	1230
(july,school)	864
(july,september)	2890
(july,south)	977
(july,state)	1471
(july,states)	1427
(july,three)	1264
(july,through)	1056
(july,time)	2303
(july,town)	712
(july,two)	2311
(july,united)	1878
(july,university)	1310
(july,war)	1610
(july,world)	2140
(july,year)	1898
(july,years)	1433
(july,york)	1795
(june,age)	463
(june,american)	2050
(june,april)	2871
(june,area)	712
(june,both)	1021
(june,century)	601
(june,city)	1780
(june,county)	792
(june,december)	2213
(june,early)	1049
(june,film)	991
(june,first)	3594
(june,high)	896
(june,history)	1489
(june,including)	1118
(june,january)	2334
(june,john)	1694
(june,july)	3560
(june,june)	9666
(june,known)	1050
(june,life)	1149
(june,made)	1228
(june,march)	2704
(june,national)	1612
(june,news)	3216
(june,north)	955
(june,november)	2055
(june,october)	2351
(june,org)	2201
(june,part)	1132
(june,people)	1479
(june,population)	500
(june,press)	1210
(june,school)	956
(june,september)	2569
(june,south)	979
(june,state)	1450
(june,states)	1346
(june,three)	1234
(june,through)	1169
(june,time)	2262
(june,town)	676
(june,two)	2337
(june,united)	1736
(june,university)	1382
(june,war)	1732
(june,world)	2235
(june,year)	1791
(june,years)	1502
(june,york)	1598
(known,age)	899
(known,american)	2100
(known,april)	1300
(known,area)	2099
(known,both)	2298
(known,century)	2557
(known,city)	2663
(known,county)	861
(known,december)	1066
(known,early)	2650
(known,film)	1116
(known,first)	5659
(known,high)	1973
(known,history)	2767
(known,including)	2190
(known,january)	1142
(known,john)	1719
(known,july)	1104
(known,june)	1050
(known,known)	5944
(known,life)	1985
(known,made)	2371
(known,march)	1219
(known,national)	1602
(known,news)	948
(known,north)	1669
(known,november)	1026
(known,october)	1076
(known,org)	1584
(known,part)	2216
(known,people)	2112
(known,population)	714
(known,press)	1128
(known,school)	1324
(known,september)	1126
(known,south)	1537
(known,state)	1851
(known,states)	1654
(known,three)	2207
(known,through)	2318
(known,time)	3786
(known,town)	1468
(known,two)	4397
(known,united)	1572
(known,university)	2004
(known,war)	1909
(known,world)	2665
(known,year)	1825
(known,years)	2467
(known,york)	1236
(life,age)	1109
(life,american)	1981
(life,april)	1236
(life,area)	567
(life,both)	1733
(life,century)	1388
(life,city)	1356
(life,county)	435
(life,december)	1124
(life,early)	2660
(life,film)	2042
(life,first)	4130
(life,high)	1199
(life,history)	1935
(life,including)	1470
(life,january)	1215
(life,john)	2286
(life,july)	1125
(life,june)	1149
(life,known)	1985
(life,life)	9440
(life,made)	1743
(life,march)	1295
(life,national)	1177
(life,news)	1471
(life,north)	671
(life,november)	1083
(life,october)	1238
(life,org)	1374
(life,part)	1594
(life,people)	2090
(life,population)	382
(life,press)	1906
(life,school)	1432
(life,september)	1169
(life,south)	611
(life,state)	1171
(life,states)	1083
(life,three)	1688
(life,through)	1870
(life,time)	3601
(life,town)	555
(life,two)	3128
(life,united)	1043
(life,university)	2400
(life,war)	1517
(life,world)	2704
(life,year)	1765
(life,years)	2862
(life,york)	2051
(made,age)	3639
(made,american)	1658
(made,april)	1388
(made,area)	1121
(made,both)	2131
(made,century)	1751
(made,city)	2147
(made,county)	750
(made,december)	1123
(made,early)	1921
(made,film)	2193
(made,first)	5964
(made,high)	1791
(made,history)	1830
(made,including)	1813
(made,january)	1289
(made,john)	1598
(made,july)	1233
(made,june)	1228
(made,known)	2371
(made,life)	1743
(made,made)	6100
(made,march)	1395
(made,national)	1293
(made,news)	1328
(made,north)	1081
(made,november)	1137
(made,october)	1280
(made,org)	1155
(made,part)	2076
(made,people)	2011
(made,population)	2273
(made,press)	1041
(made,school)	839
(made,september)	1235
(made,south)	1180
(made,state)	1587
(made,states)	1419
(made,three)	2175
(made,through)	2139
(made,time)	4179
(made,town)	1090
(made,two)	5357
(made,united)	1448
(made,university)	1204
(made,war)	2054
(made,world)	2431
(made,year)	2131
(made,years)	3930
(made,york)	1305
(march,age)	487
(march,american)	2082
(march,april)	4001
(march,area)	801
(march,both)	1169
(march,century)	813
(march,city)	1983
(march,county)	1004
(march,december)	2769
(march,early)	1196
(march,film)	1107
(march,first)	3781
(march,high)	1051
(march,history)	1745
(march,including)	1204
(march,january)	3089
(march,john)	1882
(march,july)	2559
(march,june)	2704
(march,known)	1219
(march,life)	1295
(march,made)	1395
(march,march)	11886
(march,national)	1741
(march,news)	3331
(march,north)	1039
(march,november)	2268
(march,october)	2543
(march,org)	2454
(march,part)	1346
(march,people)	1794
(march,population)	584
(march,press)	1255
(march,school)	895
(march,september)	2529
(march,south)	1102
(march,state)	1679
(march,states)	1601
(march,three)	1444
(march,through)	1170
(march,time)	2593
(march,town)	776
(march,two)	2696
(march,united)	2092
(march,university)	1754
(march,war)	1957
(march,world)	2436
(march,year)	2017
(march,years)	1648
(march,york)	1744
(national,age)	700
(national,american)	2983
(national,april)	1811
(national,area)	1850
(national,both)	1509
(national,century)	1055
(national,city)	2964
(national,county)	2633
(national,december)	1563
(national,early)	1135
(national,film)	1188
(national,first)	4111
(national,high)	1513
(national,history)	2721
(national,including)	1748
(national,january)	1657
(national,john)	1755
(national,july)	1493
(national,june)	1612
(national,known)	1602
(national,life)	1177
(national,made)	1293
(national,march)	1741
(national,national)	17454
(national,news)	2159
(national,north)	1639
(national,november)	1475
(national,october)	1599
(national,org)	2383
(national,part)	2142
(national,people)	2571
(national,population)	1047
(national,press)	1556
(national,school)	1911
(national,september)	1658
(national,south)	1987
(national,state)	3251
(national,states)	3449
(national,three)	1578
(national,through)	1500
(national,time)	2180
(national,town)	951
(national,two)	2753
(national,united)	3922
(national,university)	3564
(national,war)	2262
(national,world)	3382
(national,year)	2316
(national,years)	1966
(national,york)	1689
(news,age)	442
(news,american)	1439
(news,april)	3565
(news,area)	658
(news,both)	1203
(news,century)	418
(news,city)	2122
(news,county)	801
(news,december)	2984
(news,early)	936
(news,film)	1423
(news,first)	3573
(news,high)	1114
(news,history)	1337
(news,including)	1300
(news,january)	3252
(news,john)	1389
(news,july)	3233
(news,june)	3216
(news,known)	948
(news,life)	1471
(news,made)	1328
(news,march)	3331
(news,national)	2159
(news,news)	16520
(news,north)	1148
(news,november)	2921
(news,october)	3206
(news,org)	2934
(news,part)	1234
(news,people)	1724
(news,population)	351
(news,press)	1728
(news,school)	1100
(news,september)	3242
(news,south)	1189
(news,state)	1441
(news,states)	1182
(news,three)	1324
(news,through)	976
(news,time)	2586
(news,town)	552
(news,two)	2443
(news,united)	1863
(news,university)	1844
(news,war)	1160
(news,world)	4061
(news,year)	1881
(news,years)	1872
(news,york)	1713
(north,age)	553
(north,american)	2492
(north,april)	1010
(north,area)	3119
(north,both)	1244
(north,century)	1412
(north,city)	4099
(north,county)	4631
(north,december)	873
(north,early)	1133
(north,film)	528
(north,first)	2854
(north,high)	1348
(north,history)	2006
(north,including)	1332
(north,january)	1043
(north,john)	1416
(north,july)	901
(north,june)	955
(north,known)	1669
(north,life)	671
(north,made)	1081
(north,march)	1039
(north,national)	1639
(north,news)	1148
(north,north)	13276
(north,november)	858
(north,october)	881
(north,org)	1132
(north,part)	2217
(north,people)	1667
(north,population)	1251
(north,press)	975
(north,school)	1354
(north,september)	972
(north,south)	7617
(north,state)	2936
(north,states)	2280
(north,three)	1436
(north,through)	1978
(north,time)	1607
(north,town)	2738
(north,two)	2658
(north,united)	2321
(north,university)	2234
(north,war)	1695
(north,world)	1728
(north,year)	1192
(north,years)	1309
(north,york)	1386
(november,age)	442
(november,american)	1740
(november,april)	2258
(november,area)	622
(november,both)	1003
(november,century)	513
(november,city)	1846
(november,county)	857
(november,december)	3000
(november,early)	996
(november,film)	1002
(november,first)	3403
(november,high)	880
(november,history)	1427
(november,including)	974
(november,january)	2445
(november,john)	1486
(november,july)	2025
(november,june)	2055
(november,known)	1026
(november,life)	1083
(november,made)	1137
(november,march)	2268
(november,national)	1475
(november,news)	2921
(november,north)	858
(november,november)	10150
(november,october)	3366
(november,org)	2013
(november,part)	1078
(november,people)	1342
(november,population)	402
(november,press)	1241
(november,school)	945
(november,september)	2390
(november,south)	937
(november,state)	1411
(november,states)	1297
(november,three)	1178
(november,through)	918
(november,time)	2059
(november,town)	607
(november,two)	2241
(november,united)	1658
(november,university)	1536
(november,war)	1547
(november,world)	2052
(november,year)	1654
(november,years)	1376
(november,york)	1453
(october,age)	492
(october,american)	1909
(october,april)	2551
(october,area)	669
(october,both)	1037
(october,century)	598
(october,city)	1849
(october,county)	617
(october,december)	2578
(october,early)	1053
(october,film)	1226
(october,first)	3694
(october,high)	849
(october,history)	1441
(october,including)	1089
(october,january)	2389
(october,john)	1612
(october,july)	2276
(october,june)	2351
(october,known)	1076
(october,life)	1238
(october,made)	1280
(october,march)	2543
(october,national)	1599
(october,news)	3206
(october,north)	881
(october,november)	3366
(october,october)	10018
(october,org)	2281
(october,part)	1082
(october,people)	1516
(october,population)	364
(october,press)	1186
(october,school)	798
(october,september)	3455
(october,south)	999
(october,state)	1362
(october,states)	1398
(october,three)	1201
(october,through)	1201
(october,time)	2282
(october,town)	620
(october,two)	2353
(october,united)	1838
(october,university)	1476
(october,war)	1833
(october,world)	2372
(october,year)	1774
(october,years)	1530
(october,york)	1635
(org,age)	649
(org,american)	2392
(org,april)	2594
(org,area)	995
(org,both)	1299
(org,century)	980
(org,city)	2008
(org,county)	1457
(org,december)	2065
(org,early)	1233
(org,film)	1121
(org,first)	2949
(org,high)	1560
(org,history)	3068
(org,including)	1594
(org,january)	2206
(org,john)	1523
(org,july)	2271
(org,june)	2201
(org,known)	1584
(org,life)	1374
(org,made)	1155
(org,march)	2454
(org,national)	2383
(org,news)	2934
(org,north)	1132
(org,november)	2013
(org,october)	2281
(org,org)	14628
(org,part)	1403
(org,people)	1730
(org,population)	907
(org,press)	1831
(org,school)	1459
(org,september)	2449
(org,south)	1231
(org,state)	1912
(org,states)	1931
(org,three)	1204
(org,through)	1481
(org,time)	2183
(org,town)	673
(org,two)	2154
(org,united)	2285
(org,university)	2456
(org,war)	1270
(org,world)	3217
(org,year)	1524
(org,years)	1504
(org,york)	1338
(part,age)	711
(part,american)	1381
(part,april)	1359
(part,area)	2850
(part,both)	1893
(part,century)	1980
(part,city)	3088
(part,county)	2404
(part,december)	1038
(part,early)	1839
(part,film)	1290
(part,first)	4972
(part,high)	1535
(part,history)	2404
(part,including)	1772
(part,january)	1230
(part,john)	1460
(part,july)	1172
(part,june)	1132
(part,known)	2216
(part,life)	1594
(part,made)	2076
(part,march)	1346
(part,national)	2142
(part,news)	1234
(part,north)	2217
(part,november)	1078
(part,october)	1082
(part,org)	1403
(part,part)	7432
(part,people)	1824
(part,population)	1257
(part,press)	1081
(part,school)	1421
(part,september)	1185
(part,south)	2151
(part,state)	2375
(part,states)	1817
(part,three)	2098
(part,through)	2176
(part,time)	3586
(part,town)	2149
(part,two)	4050
(part,united)	1764
(part,university)	1706
(part,war)	2392
(part,world)	2601
(part,year)	1682
(part,years)	1976
(part,york)	1242
(people,age)	2097
(people,american)	7751
(people,april)	1866
(people,area)	2336
(people,both)	1827
(people,century)	2705
(people,city)	4608
(people,county)	2430
(people,december)	1486
(people,early)	1462
(people,film)	1519
(people,first)	3677
(people,high)	1563
(people,history)	2745
(people,including)	1792
(people,january)	1478
(people,john)	1887
(people,july)	1510
(people,june)	1479
(people,known)	2112
(people,life)	2090
(people,made)	2011
(people,march)	1794
(people,national)	2571
(people,news)	1724
(people,north)	1667
(people,november)	1342
(people,october)	1516
(people,org)	1730
(people,part)	1824
(people,people)	22158
(people,population)	5682
(people,press)	1451
(people,school)	1649
(people,september)	1561
(people,south)	1878
(people,state)	2611
(people,states)	3310
(people,three)	1692
(people,through)	1852
(people,time)	3236
(people,town)	2308
(people,two)	3626
(people,united)	3380
(people,university)	3113
(people,war)	2645
(people,world)	3384
(people,year)	1722
(people,years)	2523
(people,york)	1907
(population,age)	10551
(population,american)	5642
(population,april)	662
(population,area)	3158
(population,both)	576
(population,century)	1070
(population,city)	6945
(population,county)	5018
(population,december)	535
(population,early)	557
(population,film)	63
(population,first)	1191
(population,high)	668
(population,history)	1218
(population,including)	2043
(population,january)	657
(population,john)	326
(population,july)	652
(population,june)	500
(population,known)	714
(population,life)	382
(population,made)	2273
(population,march)	584
(population,national)	1047
(population,news)	351
(population,north)	1251
(population,november)	402
(population,october)	364
(population,org)	907
(population,part)	1257
(population,people)	5682
(population,population)	10476
(population,press)	328
(population,school)	578
