(december,people)	2012
(december,population)	738
(december,press)	1424
(december,school)	1157
(december,september)	3014
(december,south)	1320
(december,state)	1894
(december,states)	1947
(december,three)	1618
(december,through)	1386
(december,time)	2832
(december,town)	643
(december,two)	3031
(december,united)	2497
(december,university)	1729
(december,war)	2082
(december,world)	2682
(december,year)	2480
(december,years)	1940
(december,york)	2028
(early,age)	1582
(early,american)	2418
(early,april)	1567
(early,area)	1708
(early,both)	2313
(early,century)	5060
(early,city)	2426
(early,county)	1163
(early,december)	1422
(early,early)	6018
(early,film)	1412
(early,first)	7206
(early,high)	1851
(early,history)	4087
(early,including)	2205
(early,january)	1492
(early,john)	2359
(early,july)	1383
(early,june)	1372
(early,known)	3453
(early,life)	3201
(early,made)	2574
(early,march)	1637
(early,national)	1561
(early,news)	1301
(early,north)	1587
(early,november)	1320
(early,october)	1427
(early,org)	1686
(early,part)	2383
(early,people)	1968
(early,population)	752
(early,press)	1832
(early,school)	1889
(early,september)	1461
(early,south)	1503
(early,state)	1811
(early,states)	1844
(early,three)	2223
(early,through)	2271
(early,time)	4424
(early,town)	1452
(early,two)	4374
(early,united)	1815
(early,university)	2468
(early,war)	2558
(early,world)	2922
(early,year)	2171
(early,years)	3512
(early,york)	2042
(film,age)	605
(film,american)	5113
(film,april)	1502
(film,area)	449
(film,both)	1482
(film,century)	717
(film,city)	1569
(film,county)	301
(film,december)	1576
(film,early)	1412
(film,film)	34784
(film,first)	5338
(film,high)	1048
(film,history)	1417
(film,including)	1824
(film,january)	1565
(film,john)	2705
(film,july)	1719
(film,june)	1362
(film,known)	1478
(film,life)	2726
(film,made)	2823
(film,march)	1484
(film,national)	1562
(film,news)	1940
(film,north)	714
(film,november)	1339
(film,october)	1680
(film,org)	1522
(film,part)	1727
(film,people)	2033
(film,population)	90
(film,press)	1244
(film,school)	962
(film,september)	1540
(film,south)	624
(film,state)	606
(film,states)	1305
(film,three)	1712
(film,through)	1274
(film,time)	3760
(film,town)	578
(film,two)	3221
(film,united)	1608
(film,university)	1155
(film,war)	1581
(film,world)	2615
(film,year)	2628
(film,years)	1888
(film,york)	2708
(first,age)	2599
(first,american)	6589
(first,april)	5281
(first,area)	3621
(first,both)	6536
(first,century)	6548
(first,city)	6974
(first,county)	2686
(first,december)	4541
(first,early)	7206
(first,film)	5338
(first,first)	37012
(first,high)	4426
(first,history)	9122
(first,including)	5295
(first,january)	4983
(first,john)	6357
(first,july)	4950
(first,june)	4835
(first,known)	7399
(first,life)	5610
(first,made)	7808
(first,march)	5066
(first,national)	5481
(first,news)	4932
(first,north)	3852
(first,november)	4506
(first,october)	5011
(first,org)	4128
(first,part)	6584
(first,people)	5056
(first,population)	1708
(first,press)	3792
(first,school)	4290
(first,september)	4945
(first,south)	3930
(first,state)	5337
(first,states)	5633
(first,three)	8546
(first,through)	5906
(first,time)	14511
(first,town)	3467
(first,two)	16333
(first,united)	6489
(first,university)	6059
(first,war)	8179
